Operator,price,Bus Type,Seats Left,Window Seats,rating,Source,Destination,distance,Departure Hour,Arrival Hour,Travel Duration (min)
491,1550,23,32,17,2.1,7,2,576,20,8,692
127,599,9,31,17,1.9,7,2,576,20,5,525
478,5000,73,37,19,2.4,7,2,576,23,6,400
666,1699,10,30,16,2.1,7,2,576,20,7,645
430,1490,54,25,12,2.1,7,2,576,22,7,540
762,3999,1,31,14,2.1,7,2,576,23,9,590
11,3600,23,36,18,2.0,7,2,576,21,8,675
523,1999,23,25,12,1.9,7,2,576,23,9,585
430,1190,10,26,13,1.7,7,2,576,23,6,435
851,899,46,14,7,1.9,7,2,576,20,6,580
851,649,50,20,9,1.7,7,2,576,20,6,645
523,999,23,23,10,1.5,7,2,576,8,17,570
31,6000,37,45,20,1.5,7,2,576,22,9,660
31,6000,7,41,20,1.5,7,2,576,22,9,660
127,899,23,27,13,1.2,7,2,576,23,6,435
523,1249,20,31,17,1.0,7,2,576,23,10,631
103,1499,66,34,18,5.0,7,4,627,23,9,630
864,1190,10,36,12,4.4,7,4,627,23,10,700
904,1205,10,14,7,4.7,7,4,627,18,4,610
266,649,1,39,15,3.9,7,4,627,23,10,660
266,1069,14,28,9,4.4,7,4,627,21,8,655
616,1110,10,18,9,4.5,7,4,627,17,7,850
266,1379,14,20,8,4.5,7,4,627,19,5,630
266,979,14,30,10,4.3,7,4,627,22,8,640
277,700,1,35,17,4.3,7,4,627,22,10,720
357,1009,10,24,22,4.2,7,4,627,17,8,910
266,1219,14,23,12,4.2,7,4,627,20,7,645
368,909,10,23,22,4.1,7,4,627,22,10,730
277,1625,54,15,7,4.4,7,4,627,20,7,620
857,1300,82,33,11,3.9,7,4,627,19,7,750
888,1199,66,26,13,3.9,7,4,627,21,8,675
857,990,10,18,7,4.0,7,4,627,17,5,750
103,1299,54,33,17,3.7,7,4,627,22,8,600
817,1099,10,24,13,3.7,7,4,627,22,10,720
815,1000,73,27,10,3.6,7,4,627,21,9,720
815,1200,81,21,10,3.6,7,4,627,19,6,680
857,1100,82,27,9,3.4,7,4,627,21,10,770
103,1200,10,32,14,3.2,7,4,627,22,9,635
835,1149,10,30,14,2.3,7,4,627,20,9,804
711,999,10,30,14,1.9,7,4,627,20,8,750
430,1190,10,35,17,1.7,7,4,627,22,9,675
530,1600,66,30,15,1.8,7,4,627,20,8,695
711,799,44,32,14,1.9,7,4,627,18,8,830
710,799,44,28,12,1.7,7,4,627,20,9,774
266,1295,14,22,12,4.1,7,6,674,18,11,990
866,1800,10,11,4,4.3,7,6,674,21,13,960
540,1400,10,25,15,4.0,7,6,674,18,8,840
68,9999,23,34,18,4.0,7,6,674,19,9,840
542,1699,10,26,9,3.8,7,6,674,21,16,1100
866,1400,10,22,9,3.7,7,6,674,17,9,990
266,1270,14,24,12,3.5,7,6,674,19,12,990
720,1250,10,19,6,3.4,7,6,674,18,10,945
866,1700,66,28,10,3.3,7,6,674,17,10,1005
866,1500,10,18,8,3.1,7,6,674,18,10,960
542,1496,10,27,9,3.0,7,6,674,19,11,960
542,1699,10,24,8,3.0,7,6,674,23,15,915
904,1257,14,20,11,3.0,7,6,674,17,9,930
180,2999,23,24,12,2.5,7,6,674,23,15,915
478,2000,10,36,18,2.3,7,6,674,19,11,930
530,1200,10,20,9,2.4,7,6,674,20,10,870
478,2000,10,36,18,2.2,7,6,674,21,12,900
530,1200,10,19,10,2.3,7,6,674,18,9,885
181,1999,23,36,18,1.9,7,6,674,22,14,925
478,2000,10,36,18,1.9,7,6,674,19,11,930
478,2000,10,36,18,1.9,7,6,674,19,11,960
540,1100,10,17,9,2.0,7,6,674,20,11,900
542,1494,10,24,8,1.9,7,6,674,20,11,890
181,4000,23,26,13,1.9,7,6,674,18,7,750
254,2000,82,28,14,1.7,7,6,674,18,10,990
180,2999,23,20,11,1.5,7,6,674,20,11,920
181,1999,23,25,12,1.2,7,6,674,20,14,1070
243,4300,66,17,8,1.0,7,6,674,15,8,2456
904,1482,10,27,13,4.7,7,13,708,18,7,760
566,1500,60,28,13,4.5,7,13,708,14,6,960
574,2000,60,34,17,4.4,7,13,708,23,14,905
839,1699,10,20,10,3.0,7,13,708,21,11,830
203,1615,10,23,11,4.6,7,13,708,21,11,840
275,1800,23,14,4,4.6,7,13,708,20,10,870
150,1500,23,25,11,4.4,7,13,708,17,9,975
219,1499,10,22,11,4.4,7,13,708,18,9,900
203,1650,60,22,10,4.4,7,13,708,16,6,870
150,1500,23,22,10,4.3,7,13,708,15,7,960
266,1309,14,30,15,4.1,7,13,708,20,8,755
150,1490,23,30,15,4.1,7,13,708,16,7,900
150,1500,23,25,13,4.1,7,13,708,19,11,970
435,3600,10,36,18,4.0,7,13,708,20,11,930
219,1499,10,20,9,4.1,7,13,708,19,10,900
150,1500,23,18,8,4.0,7,13,708,13,4,900
150,1500,23,25,13,3.8,7,13,708,21,14,990
150,1500,23,26,13,3.8,7,13,708,20,12,930
266,1639,14,20,11,3.8,7,13,708,18,8,790
5,2375,10,36,18,3.6,7,13,708,17,8,900
261,1600,10,14,7,3.9,7,13,708,16,6,854
435,5400,10,15,8,4.0,7,13,708,13,6,1005
670,1329,10,16,6,3.6,7,13,708,20,11,900
866,1200,66,14,8,3.6,7,13,708,22,11,810
268,1350,10,24,13,3.4,7,13,708,21,11,835
268,1530,10,27,15,3.2,7,13,708,19,10,855
313,1425,10,19,9,3.2,7,13,708,19,12,990
542,1399,10,21,7,3.1,7,13,708,16,8,960
542,1400,10,20,8,3.1,7,13,708,17,10,1005
124,1600,24,32,17,3.2,7,13,708,13,6,1030
577,1567,10,22,11,3.0,7,13,708,23,13,815
699,1899,14,28,14,2.9,7,13,708,20,11,865
531,1700,10,23,12,2.7,7,13,708,21,10,810
530,1690,10,16,7,2.7,7,13,708,15,7,985
513,1300,10,25,13,2.5,7,13,708,23,15,980
530,1700,10,35,17,2.3,7,13,708,22,12,810
98,1660,46,26,13,2.7,7,13,708,21,14,990
98,1660,46,31,15,2.6,7,13,708,23,12,810
124,1800,46,36,16,2.5,7,13,708,22,13,900
124,2000,23,25,7,2.2,7,13,708,15,8,1050
127,1500,10,10,3,2.4,7,13,708,14,9,1105
127,1299,10,26,13,1.9,7,13,708,21,14,1005
11,8550,23,36,18,2.1,7,13,708,21,12,900
531,1700,10,13,6,1.8,7,13,708,20,11,870
574,2200,10,26,11,1.5,7,13,708,21,9,745
313,1330,46,14,8,1.4,7,13,708,17,8,920
513,1290,10,26,13,1.0,7,13,708,20,11,940
243,3400,66,17,8,1.0,7,13,708,15,7,2401
187,3000,39,41,16,1.6,7,11,1489,20,4,1920
704,1699,10,40,21,5.0,8,1,659,11,0,825
331,1000,48,28,17,5.0,8,1,659,18,9,900
90,1799,20,33,17,4.7,8,1,659,23,11,700
389,800,1,25,11,4.4,8,1,659,21,9,725
372,2550,12,33,16,4.0,8,1,659,23,11,720
402,1674,10,17,7,4.0,8,1,659,20,9,750
706,1299,11,40,16,3.7,8,1,659,21,10,765
796,2200,75,33,16,3.8,8,1,659,17,5,740
796,2100,75,24,12,4.0,8,1,659,23,11,705
205,2400,10,22,13,4.0,8,1,659,23,11,720
402,1859,10,21,10,3.9,8,1,659,22,10,725
372,1530,10,29,11,3.8,8,1,659,15,4,780
795,1800,23,13,5,4.0,8,1,659,23,10,665
402,1859,10,22,10,3.7,8,1,659,17,6,780
534,1614,23,25,12,3.6,8,1,659,20,10,798
483,1235,1,32,16,3.6,8,1,659,19,10,895
78,1800,10,24,12,3.7,8,1,659,4,14,640
796,2000,23,38,20,3.4,8,1,659,16,6,845
860,1499,57,21,7,3.7,8,1,659,23,11,730
534,1614,23,10,5,3.7,8,1,659,17,6,810
895,1410,10,18,10,3.6,8,1,659,23,11,685
402,832,43,23,13,3.4,8,1,659,19,7,720
118,2269,10,22,7,3.5,8,1,659,19,8,740
649,1140,46,30,16,3.4,8,1,659,19,8,825
796,2000,14,33,17,3.2,8,1,659,13,3,875
78,2199,14,21,13,3.4,8,1,659,19,9,804
60,1601,10,30,16,3.2,8,1,659,23,11,720
372,1836,1,29,16,3.2,8,1,659,21,9,720
60,1200,39,26,13,3.1,8,1,659,0,13,770
234,2200,10,20,8,3.2,8,1,659,19,8,775
622,1599,10,18,10,3.0,8,1,659,3,15,735
402,1766,10,18,8,3.0,8,1,659,20,8,735
680,1800,11,48,20,2.4,8,1,659,21,10,795
597,2600,10,24,12,2.8,8,1,659,10,1,900
747,1100,48,31,11,2.6,8,1,659,19,7,760
401,1999,14,14,6,2.9,8,1,659,20,10,865
517,700,48,35,17,2.4,8,1,659,18,8,870
331,1000,48,34,22,2.4,8,1,659,22,13,900
597,900,46,34,18,2.4,8,1,659,21,11,840
747,800,48,24,10,2.5,8,1,659,17,6,800
597,800,46,29,14,2.4,8,1,659,21,10,780
680,1800,10,32,18,2.4,8,1,659,17,6,780
234,2600,14,29,14,2.5,8,1,659,17,8,870
680,2400,10,32,19,2.3,8,1,659,10,23,809
785,1200,46,26,12,2.5,8,1,659,15,4,820
135,1700,10,27,13,2.3,8,1,659,19,9,860
331,2200,14,27,16,2.3,8,1,659,11,3,945
116,1175,1,29,14,2.2,8,1,659,21,10,790
747,800,48,42,20,1.9,8,1,659,21,10,805
507,1300,46,32,16,2.3,8,1,659,15,4,795
744,999,14,17,7,2.3,8,1,659,9,3,1085
534,1424,14,20,10,2.2,8,1,659,18,6,770
600,3500,10,31,17,2.1,8,1,659,6,23,1035
517,800,48,26,11,2.0,8,1,659,15,5,816
600,2300,10,26,10,2.1,8,1,659,10,0,875
600,2500,10,23,12,2.1,8,1,659,14,5,885
388,4000,1,40,21,2.2,8,1,659,16,5,780
756,900,46,27,14,1.7,8,1,659,19,10,900
747,800,48,26,13,1.6,8,1,659,13,4,875
682,1300,46,27,14,1.8,8,1,659,15,3,749
388,4000,1,18,9,2.2,8,1,659,14,5,870
141,1200,46,27,15,1.5,8,1,659,15,4,811
791,5000,43,36,18,1.6,8,1,659,16,6,855
649,1614,48,38,20,1.0,8,1,659,12,3,850
826,2000,23,36,18,1.0,8,1,659,20,9,810
205,1500,23,28,14,1.0,8,1,659,18,6,720
826,2500,10,29,14,1.0,8,1,659,20,7,705
331,1300,14,24,8,1.0,8,1,659,10,0,870
213,1767,10,25,12,1.0,8,1,659,23,11,730
213,1813,82,13,5,1.0,8,1,659,2,14,765
597,1800,46,36,22,1.0,8,1,659,15,6,900
649,1665,46,30,16,1.0,8,1,659,5,21,930
704,999,10,33,17,3.2,8,1,659,17,7,840
704,1500,10,40,21,5.0,8,17,397,11,19,525
664,735,43,28,14,5.0,8,17,397,21,6,540
904,424,20,29,18,4.6,8,17,397,23,6,420
287,712,10,24,12,4.6,8,17,397,22,7,510
672,750,10,22,12,4.8,8,17,397,20,4,455
285,999,14,36,18,4.5,8,17,397,22,7,505
598,699,10,27,15,4.5,8,17,397,21,5,480
44,952,1,41,20,4.3,8,17,397,20,4,450
288,950,60,36,18,4.2,8,17,397,22,6,480
44,542,1,24,10,4.4,8,17,397,20,4,450
563,760,1,26,12,4.0,8,17,397,20,4,480
205,1500,23,29,15,4.0,8,17,397,18,0,375
510,524,7,11,4,4.1,8,17,397,22,6,480
293,900,76,13,6,4.0,8,17,397,21,4,445
534,1614,23,25,12,3.9,8,17,397,21,5,447
795,1600,23,25,9,3.9,8,17,397,23,6,405
393,599,7,28,14,3.6,8,17,397,22,7,510
78,1800,10,24,12,3.9,8,17,397,4,11,405
626,925,14,13,5,3.9,8,17,397,23,7,454
796,1800,75,33,17,3.6,8,17,397,23,6,395
288,1014,23,36,18,3.4,8,17,397,23,7,510
796,1799,75,33,16,3.5,8,17,397,17,0,419
118,1999,10,18,6,3.8,8,17,397,19,3,450
883,809,1,13,3,3.7,8,17,397,3,10,430
549,2380,10,25,13,3.6,8,17,397,21,5,495
333,700,46,21,11,3.3,8,17,397,21,6,555
331,500,1,40,21,2.9,8,17,397,21,6,510
680,999,10,31,18,3.1,8,17,397,10,19,520
732,800,46,30,15,3.0,8,17,397,21,5,450
860,1499,57,21,7,3.3,8,17,397,0,6,345
842,761,23,32,15,3.0,8,17,397,23,6,425
895,1010,10,18,10,3.2,8,17,397,23,6,370
60,800,39,26,13,3.0,8,17,397,0,8,455
534,1614,23,16,8,3.2,8,17,397,17,0,455
796,700,14,33,17,2.7,8,17,397,13,22,555
826,2000,23,36,18,2.8,8,17,397,20,4,490
600,800,10,19,7,2.8,8,17,397,11,19,530
781,1552,46,46,18,2.4,8,17,397,3,15,701
599,949,1,10,4,2.9,8,17,397,23,7,485
796,1000,23,38,20,2.3,8,17,397,16,0,500
517,800,48,36,16,2.3,8,17,397,15,0,511
744,999,14,36,18,2.3,8,17,397,12,22,630
402,1859,10,22,10,2.6,8,17,397,17,1,490
507,1300,46,32,16,2.3,8,17,397,15,23,520
402,832,43,23,13,2.4,8,17,397,19,2,440
116,760,1,33,17,2.2,8,17,397,22,6,445
644,900,1,23,11,2.4,8,17,397,2,8,375
597,1000,46,36,18,2.1,8,17,397,19,3,465
597,950,10,24,12,2.3,8,17,397,11,19,490
135,1615,10,27,13,2.3,8,17,397,19,3,535
622,1599,10,18,10,2.4,8,17,397,3,10,420
597,600,1,36,19,1.9,8,17,397,22,6,460
600,4000,10,34,18,2.4,8,17,397,6,17,630
267,4000,46,36,18,2.2,8,17,397,15,23,480
534,1424,14,30,16,2.0,8,17,397,18,2,501
388,4000,1,40,21,2.2,8,17,397,16,0,450
517,700,48,41,20,1.7,8,17,397,18,3,595
503,899,1,12,5,2.2,8,17,397,23,7,470
599,569,1,14,5,2.1,8,17,397,23,7,475
756,1000,46,36,18,1.7,8,17,397,19,4,540
895,800,10,29,15,1.8,8,17,397,22,5,380
25,665,1,20,8,1.9,8,17,397,23,7,480
682,1300,46,27,14,1.8,8,17,397,15,22,429
891,5000,46,34,16,2.0,8,17,397,14,23,525
600,1000,10,22,12,1.7,8,17,397,14,23,535
706,1299,11,40,16,1.4,8,17,397,21,6,490
25,760,20,16,7,1.7,8,17,397,23,6,405
141,1200,46,27,15,1.5,8,17,397,15,0,518
747,800,48,42,20,1.2,8,17,397,21,5,506
791,5000,43,36,18,1.6,8,17,397,16,0,480
747,1100,48,40,18,1.0,8,17,397,19,2,441
680,1899,11,48,20,1.0,8,17,397,21,5,500
747,600,48,34,18,1.0,8,17,397,14,23,540
649,1614,48,40,21,1.0,8,17,397,12,22,580
46,1200,1,38,19,1.0,8,17,397,1,10,560
779,1190,14,36,18,1.0,8,17,397,2,9,400
649,1140,46,30,16,1.0,8,17,397,19,3,505
597,1100,10,32,16,1.0,8,17,397,22,6,465
597,1800,46,33,20,1.0,8,17,397,15,1,555
747,800,48,29,12,1.0,8,17,397,17,1,476
649,1665,46,30,16,1.0,8,17,397,5,15,600
785,1200,46,26,12,1.0,8,17,397,15,23,515
779,850,46,17,7,1.0,8,17,397,0,7,411
213,1767,10,25,12,1.0,8,17,397,23,5,340
39,600,1,16,5,1.0,8,17,397,3,10,430
213,1813,82,13,5,1.0,8,17,397,2,9,420
704,999,10,33,17,3.2,8,17,397,17,2,540
883,799,81,37,19,5.0,8,5,308,20,1,300
904,266,1,38,20,4.6,8,5,308,23,5,360
904,315,1,28,13,4.7,8,5,308,12,19,420
581,360,20,45,22,4.5,8,5,308,12,18,330
887,379,20,43,15,4.5,8,5,308,13,18,335
887,379,20,39,15,4.5,8,5,308,14,20,375
904,284,20,35,16,4.5,8,5,308,20,2,385
904,288,1,35,18,4.4,8,5,308,23,6,375
224,520,66,14,6,4.8,8,5,308,8,13,295
224,400,69,31,15,4.5,8,5,308,10,16,305
0,350,1,42,22,4.3,8,5,308,23,5,345
400,351,20,39,15,4.3,8,5,308,23,5,340
400,351,20,38,19,4.3,8,5,308,23,5,345
525,284,28,39,17,4.2,8,5,308,23,5,346
525,284,29,33,17,4.3,8,5,308,22,4,385
525,284,28,42,19,4.1,8,5,308,14,20,355
709,325,1,44,21,4.0,8,5,308,23,5,360
224,1099,66,16,6,4.5,8,5,308,21,3,355
887,379,20,40,15,4.1,8,5,308,13,19,345
534,950,23,15,7,4.5,8,5,308,21,3,340
224,400,1,29,12,4.2,8,5,308,23,5,335
904,620,20,14,7,4.5,8,5,308,3,10,410
625,450,1,38,18,4.1,8,5,308,20,2,345
224,400,1,23,10,4.3,8,5,308,22,5,370
590,379,20,40,21,4.0,8,5,308,12,17,320
224,900,1,29,17,4.3,8,5,308,11,17,340
525,284,28,38,18,4.0,8,5,308,23,4,345
400,351,20,38,17,4.0,8,5,308,0,5,310
525,284,28,37,16,4.0,8,5,308,20,1,305
224,400,1,23,12,4.2,8,5,308,7,12,310
525,284,28,33,16,4.0,8,5,308,12,18,355
36,762,54,37,19,4.0,8,5,308,23,4,300
525,379,28,20,8,4.2,8,5,308,9,15,355
903,999,1,23,13,4.3,8,5,308,21,4,420
525,284,28,38,17,3.9,8,5,308,23,5,355
525,284,28,38,15,3.9,8,5,308,14,19,355
525,284,28,41,19,3.8,8,5,308,21,2,345
224,400,1,33,14,3.9,8,5,308,9,15,325
525,344,29,22,10,4.0,8,5,308,11,17,355
400,399,7,28,13,3.9,8,5,308,19,2,400
883,649,1,32,16,3.9,8,5,308,22,3,290
709,349,1,45,22,3.6,8,5,308,0,6,310
625,427,1,25,12,3.9,8,5,308,21,3,360
709,325,1,45,22,3.5,8,5,308,0,6,340
393,799,20,26,13,3.9,8,5,308,22,4,344
709,250,50,48,25,3.4,8,5,308,0,6,350
525,284,28,43,19,3.5,8,5,308,17,23,355
525,284,29,28,15,3.7,8,5,308,23,5,345
224,400,1,25,13,3.7,8,5,308,0,5,340
292,1400,14,22,12,3.8,8,5,308,2,8,385
400,351,20,37,16,3.5,8,5,308,11,17,310
581,360,20,44,16,3.4,8,5,308,12,17,330
709,450,1,16,5,3.8,8,5,308,20,2,360
525,284,28,38,17,3.4,8,5,308,16,21,355
861,619,50,12,5,4.0,8,5,308,0,7,405
393,1499,65,24,9,3.6,8,5,308,19,2,365
393,799,20,22,11,3.6,8,5,308,20,3,390
400,401,1,41,21,3.2,8,5,308,16,22,360
78,1400,10,18,8,3.6,8,5,308,4,9,295
709,250,50,50,25,3.0,8,5,308,23,5,360
393,499,20,40,14,3.2,8,5,308,19,2,375
709,450,1,23,10,3.4,8,5,308,21,3,335
108,1350,23,10,4,3.6,8,5,308,2,6,234
393,1199,20,32,16,3.4,8,5,308,21,4,375
590,760,20,46,17,3.1,8,5,308,12,17,310
709,499,1,45,22,3.0,8,5,308,0,6,335
393,499,20,30,13,3.2,8,5,308,23,5,355
292,850,48,15,8,3.8,8,5,308,1,8,377
795,1600,23,10,5,3.5,8,5,308,2,7,275
393,2499,20,42,22,3.4,8,5,308,22,1,1620
400,401,1,48,24,2.8,8,5,308,16,22,345
224,390,0,26,11,3.0,8,5,308,7,12,290
234,1500,10,23,8,3.1,8,5,308,9,14,325
882,380,1,49,24,2.6,8,5,308,14,19,325
709,399,1,45,22,2.6,8,5,308,17,23,340
0,350,1,42,22,2.6,8,5,308,0,5,310
709,500,1,45,22,2.6,8,5,308,23,5,318
882,375,1,48,23,2.5,8,5,308,15,21,330
331,600,14,30,10,2.8,8,5,308,23,5,350
653,699,57,18,7,3.0,8,5,308,20,2,360
796,2900,75,36,18,2.8,8,5,308,2,8,340
730,700,20,23,11,2.9,8,5,308,6,13,370
395,399,1,40,20,2.5,8,5,308,16,22,335
644,800,1,30,13,2.7,8,5,308,23,4,285
796,500,20,16,7,2.8,8,5,308,12,18,373
671,1000,1,36,18,2.6,8,5,308,10,16,360
653,1399,20,34,16,2.7,8,5,308,19,1,335
594,1980,46,38,16,2.9,8,5,308,21,3,355
671,600,1,36,19,2.4,8,5,308,6,11,325
36,619,1,42,21,2.2,8,5,308,21,3,345
895,900,10,30,16,2.3,8,5,308,23,6,390
393,499,7,28,14,2.3,8,5,308,23,5,331
224,290,50,36,9,2.2,8,5,308,11,17,320
36,762,54,37,19,2.1,8,5,308,15,22,415
60,1400,1,15,5,2.6,8,5,308,4,11,395
224,270,50,36,9,2.1,8,5,308,10,17,390
224,290,38,37,14,2.0,8,5,308,7,12,300
36,571,1,29,14,2.1,8,5,308,15,19,250
604,299,52,35,11,2.0,8,5,308,18,0,360
501,899,46,33,17,2.0,8,5,308,23,6,365
395,399,1,43,21,1.8,8,5,308,15,21,335
501,1099,10,28,14,2.0,8,5,308,23,6,395
372,1224,12,16,6,2.1,8,5,308,2,6,280
600,5700,10,34,18,2.1,8,5,308,19,4,540
600,5500,10,34,12,2.1,8,5,308,19,2,415
501,1055,10,18,10,2.0,8,5,308,23,6,385
522,1280,1,17,8,2.2,8,5,308,2,8,380
224,290,38,35,14,1.7,8,5,308,8,13,320
137,1880,2,48,20,1.8,8,5,308,23,5,365
644,999,1,19,9,2.0,8,5,308,1,7,343
600,8000,10,34,18,2.1,8,5,308,22,5,415
860,1199,57,15,5,2.0,8,5,308,5,13,480
224,290,38,14,6,1.8,8,5,308,6,11,315
671,700,1,36,19,1.5,8,5,308,23,5,360
224,290,50,29,13,1.5,8,5,308,9,15,330
224,400,1,28,15,1.5,8,5,308,11,17,320
234,500,10,10,3,1.7,8,5,308,6,11,290
283,1500,10,20,10,1.5,8,5,308,2,7,325
114,1600,10,21,10,1.4,8,5,308,3,8,300
36,571,1,40,20,1.0,8,5,308,21,5,510
202,700,1,40,21,1.0,8,5,308,22,3,330
224,290,50,38,9,1.0,8,5,308,8,15,385
202,700,7,38,20,1.0,8,5,308,21,3,370
62,750,46,28,13,1.0,8,5,308,23,4,325
653,699,57,33,16,1.0,8,5,308,21,2,310
671,1000,1,24,13,1.1,8,5,308,9,14,300
58,819,34,46,22,1.0,8,5,308,23,4,280
502,1400,1,30,14,1.0,8,5,308,3,8,285
653,999,7,22,5,1.0,8,5,308,22,3,330
114,950,43,14,4,1.4,8,5,308,3,8,285
748,800,48,32,16,1.0,8,5,308,23,7,421
622,1899,10,10,3,1.0,8,5,308,10,15,315
858,1000,1,10,3,1.0,8,5,308,2,6,235
60,800,50,19,10,1.0,8,5,308,5,10,340
78,2499,1,16,8,1.0,8,5,308,12,18,397
246,2500,10,36,18,3.2,8,5,308,7,15,510
184,800,68,27,11,3.2,8,5,308,4,9,300
388,4000,1,18,9,5.0,8,13,1170,14,14,1425
680,2999,10,31,18,3.0,8,13,1170,10,10,1410
60,6000,10,18,12,3.6,8,13,1170,23,10,2050
600,3000,10,19,7,2.8,8,13,1170,10,11,1515
597,2600,10,27,13,2.3,8,13,1170,10,11,1500
600,4000,10,31,17,2.3,8,13,1170,6,8,1560
234,3500,14,24,12,2.3,8,13,1170,17,18,1485
600,3000,10,18,11,1.5,8,13,1170,14,15,1505
243,2500,46,10,5,5.0,8,15,1191,19,9,2275
234,3500,14,24,12,3.0,8,15,1191,17,21,1700
257,3050,1,21,10,2.9,8,15,1191,16,22,1800
891,5000,46,34,16,2.0,8,15,1191,14,21,1875
600,3500,10,18,11,1.6,8,15,1191,14,22,1930
388,4000,1,18,9,1.2,8,15,1191,14,19,1740
904,1197,20,34,18,5.0,9,0,301,22,3,290
221,2400,20,37,18,5.0,9,0,301,23,4,271
221,699,23,22,11,5.0,9,0,301,0,5,271
221,749,56,22,3,5.0,9,0,301,1,6,271
266,1217,20,21,10,5.0,9,0,301,21,2,315
365,1159,20,47,24,4.6,9,0,301,23,4,350
883,950,1,40,18,4.7,9,0,301,20,1,300
846,2499,10,36,18,5.0,9,0,301,21,2,270
883,950,20,25,13,4.6,9,0,301,18,23,310
266,1269,1,29,11,4.7,9,0,301,23,3,280
848,1450,10,27,14,4.6,9,0,301,23,4,335
585,1399,1,40,17,4.1,9,0,301,23,3,251
694,1499,14,12,6,4.5,9,0,301,22,1,210
592,4849,7,30,16,4.6,9,0,301,17,22,315
585,1399,64,35,15,4.1,9,0,301,23,4,300
709,1000,1,34,16,4.0,9,0,301,22,3,280
592,2500,7,19,10,4.2,9,0,301,22,3,315
85,845,1,17,9,4.0,9,0,301,0,5,295
331,1000,14,30,10,3.8,9,0,301,22,3,330
266,1319,20,33,17,3.7,9,0,301,22,3,305
292,1100,48,29,14,3.8,9,0,301,17,22,345
694,1499,14,12,5,4.0,9,0,301,21,1,210
266,1315,1,25,14,3.7,9,0,301,22,2,295
694,800,23,23,9,3.7,9,0,301,19,23,299
393,599,20,24,12,3.6,9,0,301,20,2,335
694,800,10,27,13,3.6,9,0,301,20,23,239
605,1449,10,16,6,3.8,9,0,301,21,2,345
794,1500,14,32,10,3.6,9,0,301,23,3,210
780,799,1,33,13,3.3,9,0,301,21,2,314
683,2199,14,30,16,3.5,9,0,301,23,4,285
718,1499,14,24,12,3.4,9,0,301,21,3,315
883,1000,1,38,19,3.0,9,0,301,18,23,320
794,1200,14,10,4,3.4,9,0,301,0,4,210
794,1200,1,33,17,3.0,9,0,301,21,3,350
898,1099,1,37,19,2.9,9,0,301,20,2,330
94,999,2,37,13,2.9,9,0,301,19,0,250
241,1099,7,20,10,3.1,9,0,301,1,6,255
718,3000,14,30,16,3.4,9,0,301,21,2,300
601,1500,1,38,19,2.9,9,0,301,21,1,270
519,499,48,34,18,2.8,9,0,301,18,23,310
537,1900,2,56,19,2.7,9,0,301,1,5,242
266,1249,20,30,15,2.9,9,0,301,22,3,290
716,949,46,32,10,2.8,9,0,301,19,1,375
599,950,1,26,11,2.9,9,0,301,22,3,260
8,1099,1,19,9,3.0,9,0,301,2,5,210
716,1699,14,30,16,3.0,9,0,301,21,2,320
898,850,48,29,14,2.9,9,0,301,20,1,330
537,1149,2,40,13,2.7,9,0,301,20,1,242
132,1199,7,26,14,2.8,9,0,301,21,2,270
132,1199,2,27,12,2.8,9,0,301,22,2,220
331,600,48,28,17,2.7,9,0,301,19,0,315
761,1499,7,26,13,2.8,9,0,301,22,4,361
898,850,48,19,10,2.9,9,0,301,19,0,300
587,500,1,23,13,2.6,9,0,301,18,4,600
331,1499,14,18,6,2.8,9,0,301,20,1,315
593,1599,7,42,8,2.4,9,0,301,23,4,300
132,3000,10,29,16,2.8,9,0,301,22,3,310
743,1799,7,43,9,2.3,9,0,301,23,5,301
123,1100,1,23,8,2.4,9,0,301,21,23,175
518,1099,25,16,9,2.5,9,0,301,20,2,320
544,1399,7,35,17,2.1,9,0,301,22,3,274
518,1099,25,13,6,2.5,9,0,301,20,1,320
242,699,2,48,11,1.8,9,0,301,4,6,135
596,890,2,23,5,2.1,9,0,301,0,5,280
242,799,2,47,10,1.8,9,0,301,3,6,135
37,1143,14,34,16,1.9,9,0,301,2,7,320
34,1300,46,30,16,2.2,9,0,301,3,7,240
330,700,48,45,21,1.0,9,0,301,20,1,300
354,1500,48,32,17,1.4,9,0,301,18,23,340
543,1299,7,33,17,1.0,9,0,301,22,2,275
694,799,48,19,9,1.0,9,0,301,20,2,335
716,2099,23,25,12,1.0,9,0,301,19,23,270
717,1100,14,26,13,5.0,9,12,115,21,23,150
694,1899,14,25,9,3.8,9,12,115,17,21,210
694,1500,23,27,10,3.7,9,12,115,20,22,120
696,1050,14,20,9,3.7,9,12,115,6,8,120
165,1000,10,30,16,3.1,9,12,115,20,23,165
519,905,10,22,12,2.8,9,12,115,7,9,175
377,1499,1,43,23,2.3,9,12,115,18,21,180
99,2999,10,24,11,2.5,9,12,115,6,8,105
600,4000,10,34,18,2.1,9,12,115,7,8,60
99,2499,46,20,8,2.5,9,12,115,10,11,55
378,13999,10,36,18,2.4,9,12,115,5,7,90
393,699,20,40,21,1.5,9,12,115,19,22,195
47,1199,20,17,8,1.7,9,12,115,2,5,195
47,1799,20,11,3,1.7,9,12,115,2,5,165
243,1200,46,19,6,1.0,9,12,115,7,9,150
592,900,10,18,6,1.0,9,12,115,7,9,150
243,1201,46,17,4,1.0,9,12,115,7,10,150
